Hour Start,Electricity 1 (Dutch Users: Low Tariff),Electricity 2 (Dutch Users: Normal Tariff),Electricity 1 Returned (Dutch Users: Low Tariff),Electricity 2 Returned (Dutch Users: Normal Tariff),Gas
2024-01-19T09:00:00+01:00,0,0.199,0,0.128,0.72
2024-01-19T10:00:00+01:00,0,1.073,0,0.142,0.496
2024-01-19T11:00:00+01:00,0,0.826,0,0.302,0.291
2024-01-19T12:00:00+01:00,0,0.422,0,0.558,0.438
2024-01-19T13:00:00+01:00,0,0.06,0,1.413,0.316
2024-01-19T14:00:00+01:00,0,0.004,0,1.83,0.117
2024-01-19T15:00:00+01:00,0,0.013,0,1.395,0.234
2024-01-19T16:00:00+01:00,0,0.34,0,0.005,0.763
2024-01-19T17:00:00+01:00,0,0.605,0,0,0.801
2024-01-19T18:00:00+01:00,0,1.124,0,0,0.739
2024-01-19T19:00:00+01:00,0,0.959,0,0,0.299
2024-01-19T20:00:00+01:00,0,1.025,0,0,0.079
2024-01-19T21:00:00+01:00,0,0.334,0,0,0
2024-01-19T22:00:00+01:00,0,0.244,0,0,0.304
2024-01-19T23:00:00+01:00,0.16,0.001,0,0,0.023
2024-01-20T00:00:00+01:00,0.184,0,0,0,0.046
2024-01-20T01:00:00+01:00,0.162,0,0,0,0.048
2024-01-20T02:00:00+01:00,0.198,0,0,0,0.07
2024-01-20T03:00:00+01:00,0.19,0,0,0,0.067
2024-01-20T04:00:00+01:00,0.195,0,0,0,0.059
2024-01-20T05:00:00+01:00,0.236,0,0,0,0.059
2024-01-20T06:00:00+01:00,0.203,0,0,0,0.058
2024-01-20T07:00:00+01:00,0.316,0,0,0,0.588
2024-01-20T08:00:00+01:00,1.133,0,0,0,0.444
2024-01-20T09:00:00+01:00,0.341,0,0,0,0.771
2024-01-20T10:00:00+01:00,0.242,0,0.116,0,0.248
2024-01-20T11:00:00+01:00,0.245,0,0.042,0,0.053
2024-01-20T12:00:00+01:00,0.593,0,0.303,0,0.058
2024-01-20T13:00:00+01:00,0.363,0,0.939,0,0.066
2024-01-20T14:00:00+01:00,0.174,0,0.45,0,0.059
2024-01-20T15:00:00+01:00,0.146,0,0.186,0,0.07
2024-01-20T16:00:00+01:00,0.326,0,0,0,0.08
2024-01-20T17:00:00+01:00,0.971,0,0,0,0.055
2024-01-20T18:00:00+01:00,2.828,0,0,0,0.082
2024-01-20T19:00:00+01:00,1.381,0,0,0,0.146
2024-01-20T20:00:00+01:00,1.042,0,0,0,0.134
2024-01-20T21:00:00+01:00,0.4,0,0,0,0.064
2024-01-20T22:00:00+01:00,0.319,0,0,0,0.406
2024-01-20T23:00:00+01:00,0.154,0,0,0,0
2024-01-21T00:00:00+01:00,0.176,0,0,0,0.142
2024-01-21T01:00:00+01:00,0.17,0,0,0,0.079
2024-01-21T02:00:00+01:00,0.2,0,0,0,0.1
2024-01-21T03:00:00+01:00,0.199,0,0,0,0.132
2024-01-21T04:00:00+01:00,0.195,0,0,0,0.239
2024-01-21T05:00:00+01:00,0.206,0,0,0,0.328
2024-01-21T06:00:00+01:00,0.244,0,0,0,0.799
2024-01-21T07:00:00+01:00,0.25,0,0,0,1.179
2024-01-21T08:00:00+01:00,0.346,0,0,0,1.402
2024-01-21T09:00:00+01:00,0.246,0,0.001,0,1.331
2024-01-21T10:00:00+01:00,0.13,0,0.001,0,0.992
2024-01-21T11:00:00+01:00,0.257,0,0,0,1.191
2024-01-21T12:00:00+01:00,0.59,0,0,0,1.082
2024-01-21T13:00:00+01:00,0.096,0,0.001,0,0.677
2024-01-21T14:00:00+01:00,0.899,0,0,0,1.212
2024-01-21T15:00:00+01:00,1.232,0,0,0,1.017
2024-01-21T16:00:00+01:00,1.796,0,0,0,0.649
2024-01-21T17:00:00+01:00,0.393,0,0,0,0.122
2024-01-21T18:00:00+01:00,0.498,0,0,0,0.023
2024-01-21T19:00:00+01:00,0.465,0,0,0,1.021
2024-01-21T20:00:00+01:00,0.51,0,0,0,0.439
2024-01-21T21:00:00+01:00,0.397,0,0,0,0.003
2024-01-21T22:00:00+01:00,0.294,0,0,0,0.057
2024-01-21T23:00:00+01:00,0.175,0,0,0,0.023
2024-01-22T00:00:00+01:00,0.176,0,0,0,0.051
2024-01-22T01:00:00+01:00,0.168,0,0,0,0.055
2024-01-22T02:00:00+01:00,0.16,0,0,0,0.051
2024-01-22T03:00:00+01:00,0.17,0,0,0,0.061
2024-01-22T04:00:00+01:00,0.18,0,0,0,0.054
2024-01-22T05:00:00+01:00,0.147,0,0,0,0.033
2024-01-22T06:00:00+01:00,0.324,0,0,0,0.067
2024-01-22T07:00:00+01:00,0.004,0.363,0,0,0.055
2024-01-22T08:00:00+01:00,0,0.355,0,0,0.391
2024-01-22T09:00:00+01:00,0,0.25,0,0,0.665
2024-01-22T10:00:00+01:00,0,0.071,0,0.09,0.895
2024-01-22T11:00:00+01:00,0,0.012,0,0.563,0.511
2024-01-22T12:00:00+01:00,0,0.006,0,0.944,0.224
2024-01-22T13:00:00+01:00,0,0.003,0,1.496,0.013
2024-01-22T14:00:00+01:00,0,0.002,0,1.635,0.031
2024-01-22T15:00:00+01:00,0,0.012,0,1.089,0.057
2024-01-22T16:00:00+01:00,0,1.555,0,0.009,0.277
2024-01-22T17:00:00+01:00,0,0.539,0,0,0.183
2024-01-22T18:00:00+01:00,0,0.548,0,0,0.038
2024-01-22T19:00:00+01:00,0,0.439,0,0,0.204
2024-01-22T20:00:00+01:00,0,0.42,0,0,0.493
2024-01-22T21:00:00+01:00,0,0.348,0,0,0.431
2024-01-22T22:00:00+01:00,0,0.199,0,0,0.051
2024-01-22T23:00:00+01:00,0.152,0.001,0,0,0.005
2024-01-23T00:00:00+01:00,0.171,0,0,0,0.029
2024-01-23T01:00:00+01:00,0.158,0,0,0,0.059
2024-01-23T02:00:00+01:00,0.14,0,0,0,0.023
2024-01-23T03:00:00+01:00,0.153,0,0,0,0.031
2024-01-23T04:00:00+01:00,0.165,0,0,0,0.062
2024-01-23T05:00:00+01:00,0.162,0,0,0,0.05
2024-01-23T06:00:00+01:00,0.171,0,0,0,0.022
2024-01-23T07:00:00+01:00,0.002,0.377,0,0,0.304
2024-01-23T08:00:00+01:00,0,0.367,0,0,0.588
2024-01-23T09:00:00+01:00,0,0.787,0,0.013,0.769
2024-01-23T10:00:00+01:00,0,0.028,0,0.363,0.554
2024-01-23T11:00:00+01:00,0,0.105,0,0.528,0.751
2024-01-23T12:00:00+01:00,0,0.111,0,0.655,0.558
2024-01-23T13:00:00+01:00,0,0.019,0,0.603,0.419
2024-01-23T14:00:00+01:00,0,0.026,0,0.059,0.076
2024-01-23T15:00:00+01:00,0,0.22,0,0,0.302
2024-01-23T16:00:00+01:00,0,0.342,0,0,0.254
2024-01-23T17:00:00+01:00,0,0.657,0,0,0.323
2024-01-23T18:00:00+01:00,0,0.576,0,0,1.029
2024-01-23T19:00:00+01:00,0,2.21,0,0,0.288
2024-01-23T20:00:00+01:00,0,0.522,0,0,0.546
2024-01-23T21:00:00+01:00,0,0.415,0,0,0.141
2024-01-23T22:00:00+01:00,0,0.242,0,0,0
2024-01-23T23:00:00+01:00,0.153,0,0,0,0.012
2024-01-24T00:00:00+01:00,0.163,0,0,0,0.041
2024-01-24T01:00:00+01:00,0.14,0,0,0,0.016
2024-01-24T02:00:00+01:00,0.168,0,0,0,0.051
2024-01-24T03:00:00+01:00,0.141,0,0,0,0
2024-01-24T04:00:00+01:00,0.166,0,0,0,0.031
2024-01-24T05:00:00+01:00,0.242,0,0,0,0.029
2024-01-24T06:00:00+01:00,0.283,0,0,0,0.041
2024-01-24T07:00:00+01:00,0.001,0.29,0,0,0.03
2024-01-24T08:00:00+01:00,0,0.482,0,0,0.475
2024-01-24T09:00:00+01:00,0,0.137,0,0.039,0.168
2024-01-24T10:00:00+01:00,0,0.015,0,0.397,0.14
2024-01-24T11:00:00+01:00,0,0.027,0,0.604,0.157
2024-01-24T12:00:00+01:00,0,0.011,0,0.956,0.123
2024-01-24T13:00:00+01:00,0,0.152,0,0.641,0.215
2024-01-24T14:00:00+01:00,0,0.008,0,0.465,0.093
2024-01-24T15:00:00+01:00,0,0.032,0,0.079,0.297
2024-01-24T16:00:00+01:00,0,0.268,0,0,0.535
2024-01-24T17:00:00+01:00,0,0.499,0,0,0.214
2024-01-24T18:00:00+01:00,0,0.461,0,0,0.387
2024-01-24T19:00:00+01:00,0,1.079,0,0,0.615
2024-01-24T20:00:00+01:00,0,2.233,0,0,0
2024-01-24T21:00:00+01:00,0,0.34,0,0,0.013
2024-01-24T22:00:00+01:00,0,0.2,0,0,0.013
2024-01-24T23:00:00+01:00,0.159,0.001,0,0,0
2024-01-25T00:00:00+01:00,0.152,0,0,0,0.011
2024-01-25T01:00:00+01:00,0.156,0,0,0,0.032
2024-01-25T02:00:00+01:00,0.146,0,0,0,0.028
2024-01-25T03:00:00+01:00,0.142,0,0,0,0.01
2024-01-25T04:00:00+01:00,0.157,0,0,0,0.048
2024-01-25T05:00:00+01:00,0.159,0,0,0,0.013
2024-01-25T06:00:00+01:00,0.337,0,0,0,0.042
2024-01-25T07:00:00+01:00,0.002,0.346,0,0,0.127
2024-01-25T08:00:00+01:00,0,0.218,0,0,0.026
2024-01-25T09:00:00+01:00,0,0.035,0,0.081,0.099
2024-01-25T10:00:00+01:00,0,0.01,0,0.276,0.057
2024-01-25T11:00:00+01:00,0,0.008,0,0.686,0.09
2024-01-25T12:00:00+01:00,0,0.009,0,0.688,0.058
2024-01-25T13:00:00+01:00,0,0.008,0,0.765,0.108
2024-01-25T14:00:00+01:00,0,0.01,0,0.462,0.058
2024-01-25T15:00:00+01:00,0,0.107,0,0.011,0.127
2024-01-25T16:00:00+01:00,0,0.203,0,0,0.422
2024-01-25T17:00:00+01:00,0,0.443,0,0,0.878
2024-01-25T18:00:00+01:00,0,1.054,0,0,0.924
2024-01-25T19:00:00+01:00,0,1.365,0,0,0.779
2024-01-25T20:00:00+01:00,0,0.525,0,0,0.779
2024-01-25T21:00:00+01:00,0,0.257,0,0,0.39
2024-01-25T22:00:00+01:00,0,0.193,0,0,0.024
2024-01-25T23:00:00+01:00,0.18,0.001,0,0,0.012
2024-01-26T00:00:00+01:00,0.179,0,0,0,0.016
2024-01-26T01:00:00+01:00,0.213,0,0,0,0.037
2024-01-26T02:00:00+01:00,0.168,0,0,0,0
2024-01-26T03:00:00+01:00,0.169,0,0,0,0.081
2024-01-26T04:00:00+01:00,0.139,0,0,0,0.017
2024-01-26T05:00:00+01:00,0.173,0,0,0,0.022
2024-01-26T06:00:00+01:00,0.157,0,0,0,0.01
2024-01-26T07:00:00+01:00,0.002,0.379,0,0,0.816
2024-01-26T08:00:00+01:00,0,0.325,0,0,0.794
2024-01-26T09:00:00+01:00,0,0.257,0,0,0.79
2024-01-26T10:00:00+01:00,0,0.053,0,0.165,0.579
2024-01-26T11:00:00+01:00,0,0.027,0,0.777,0.008
2024-01-26T12:00:00+01:00,0,0.012,0,0.551,0.012
2024-01-26T13:00:00+01:00,0,0.018,0,0.745,0.048
2024-01-26T14:00:00+01:00,0,0.023,0,0.194,0.549
2024-01-26T15:00:00+01:00,0,0.019,0,1.244,0
2024-01-26T16:00:00+01:00,0,0.205,0,0.127,0.225
2024-01-26T17:00:00+01:00,0,0.789,0,0,0.267
2024-01-26T18:00:00+01:00,0,0.658,0,0,0.678
2024-01-26T19:00:00+01:00,0,0.455,0,0,0.5
2024-01-26T20:00:00+01:00,0,0.42,0,0,0
2024-01-26T21:00:00+01:00,0,0.372,0,0,0.022
2024-01-26T22:00:00+01:00,0,0.284,0,0,0.028
2024-01-26T23:00:00+01:00,0.221,0.002,0,0,0.047
2024-01-27T00:00:00+01:00,0.218,0,0,0,0.018
2024-01-27T01:00:00+01:00,0.282,0,0,0,0.031
2024-01-27T02:00:00+01:00,0.205,0,0,0,0.068
2024-01-27T03:00:00+01:00,0.197,0,0,0,0.049
2024-01-27T04:00:00+01:00,0.189,0,0,0,0.021
2024-01-27T05:00:00+01:00,0.189,0,0,0,0.062
2024-01-27T06:00:00+01:00,0.2,0,0,0,0.057
2024-01-27T07:00:00+01:00,0.243,0,0,0,0.571
2024-01-27T08:00:00+01:00,1.336,0,0,0,0.69
2024-01-27T09:00:00+01:00,2.326,0,0.014,0,0.792
2024-01-27T10:00:00+01:00,0.602,0,0.283,0,0.23
2024-01-27T11:00:00+01:00,0.641,0,0.395,0,0
2024-01-27T12:00:00+01:00,0.006,0,1.111,0,0.069
2024-01-27T13:00:00+01:00,0.009,0,1.534,0,0.355
2024-01-27T14:00:00+01:00,0.003,0,1.585,0,0.133
2024-01-27T15:00:00+01:00,0.009,0,0.63,0,0.013
2024-01-27T16:00:00+01:00,0.064,0,0.03,0,0.123
2024-01-27T17:00:00+01:00,0.218,0,0,0,0.097
2024-01-27T18:00:00+01:00,0.177,0,0,0,0.026
2024-01-27T19:00:00+01:00,0.221,0,0,0,0.08
2024-01-27T20:00:00+01:00,0.364,0,0,0,0
2024-01-27T21:00:00+01:00,0.363,0,0,0,0.053
2024-01-27T22:00:00+01:00,0.355,0,0,0,0.011
2024-01-27T23:00:00+01:00,0.223,0,0,0,0.072
2024-01-28T00:00:00+01:00,0.162,0,0,0,0
2024-01-28T01:00:00+01:00,0.157,0,0,0,0.028
2024-01-28T02:00:00+01:00,0.163,0,0,0,0.058
2024-01-28T03:00:00+01:00,0.174,0,0,0,0.059
2024-01-28T04:00:00+01:00,0.17,0,0,0,0.022
2024-01-28T05:00:00+01:00,0.171,0,0,0,0.056
2024-01-28T06:00:00+01:00,0.172,0,0,0,0.047
2024-01-28T07:00:00+01:00,0.223,0,0,0,0.626
2024-01-28T08:00:00+01:00,0.869,0,0,0,0.8
2024-01-28T09:00:00+01:00,0.29,0,0.14,0,0.947
2024-01-28T10:00:00+01:00,1.966,0,0.03,0,0.828
2024-01-28T11:00:00+01:00,0.637,0,0.371,0,0.235
2024-01-28T12:00:00+01:00,0.552,0,0.872,0,0.098
2024-01-28T13:00:00+01:00,0.005,0,1.767,0,0.455
2024-01-28T14:00:00+01:00,0,0,2.044,0,0.157
2024-01-28T15:00:00+01:00,0.093,0,0.764,0,0.123
2024-01-28T16:00:00+01:00,1.012,0,0,0,0.385
2024-01-28T17:00:00+01:00,0.495,0,0,0,0.53
2024-01-28T18:00:00+01:00,0.466,0,0,0,0.633
2024-01-28T19:00:00+01:00,0.795,0,0,0,0.468
2024-01-28T20:00:00+01:00,0.537,0,0,0,0.147
2024-01-28T21:00:00+01:00,0.381,0,0,0,0.025
2024-01-28T22:00:00+01:00,0.253,0,0,0,0.314
2024-01-28T23:00:00+01:00,0.185,0,0,0,0.051
2024-01-29T00:00:00+01:00,0.15,0,0,0,0
2024-01-29T01:00:00+01:00,0.163,0,0,0,0.061
2024-01-29T02:00:00+01:00,0.16,0,0,0,0.018
2024-01-29T03:00:00+01:00,0.147,0,0,0,0.025
2024-01-29T04:00:00+01:00,0.166,0,0,0,0.042
2024-01-29T05:00:00+01:00,0.168,0,0,0,0.056
2024-01-29T06:00:00+01:00,0.279,0,0,0,0.029
2024-01-29T07:00:00+01:00,0.001,0.257,0,0,0.024
2024-01-29T08:00:00+01:00,0,0.29,0,0,0.523
2024-01-29T09:00:00+01:00,0,0.12,0,0.014,0.889
2024-01-29T10:00:00+01:00,0,0.048,0,0.117,0.906
2024-01-29T11:00:00+01:00,0,0.02,0,0.684,0.815
2024-01-29T12:00:00+01:00,0,0.039,0,0.937,0.765
2024-01-29T13:00:00+01:00,0,0.032,0,1.048,0
2024-01-29T14:00:00+01:00,0,0.229,0,0.403,0.236
2024-01-29T15:00:00+01:00,0,0.054,0,0.313,0.106
2024-01-29T16:00:00+01:00,0,0.251,0,0.008,0.057
2024-01-29T17:00:00+01:00,0,0.773,0,0,0.435
2024-01-29T18:00:00+01:00,0,2.084,0,0,0.461
2024-01-29T19:00:00+01:00,0,0.564,0,0,0.345
2024-01-29T20:00:00+01:00,0,0.41,0,0,0.03
2024-01-29T21:00:00+01:00,0,0.468,0,0,0.139
2024-01-29T22:00:00+01:00,0,0.251,0,0,0.021
2024-01-29T23:00:00+01:00,0.151,0,0,0,0
2024-01-30T00:00:00+01:00,0.167,0,0,0,0.044
2024-01-30T01:00:00+01:00,0.148,0,0,0,0.015
2024-01-30T02:00:00+01:00,0.159,0,0,0,0.05
2024-01-30T03:00:00+01:00,0.15,0,0,0,0.017
2024-01-30T04:00:00+01:00,0.15,0,0,0,0.031
2024-01-30T05:00:00+01:00,0.172,0,0,0,0.048
2024-01-30T06:00:00+01:00,0.266,0,0,0,0.033
2024-01-30T07:00:00+01:00,0.004,0.387,0,0,0.03
2024-01-30T08:00:00+01:00,0,0.409,0,0,0.468
2024-01-30T09:00:00+01:00,0,0.327,0,0,0.889
2024-01-30T10:00:00+01:00,0,0.176,0,0.002,0.762
2024-01-30T11:00:00+01:00,0,0.077,0,0.08,0.025
2024-01-30T12:00:00+01:00,0,0.108,0,0.393,0.104
2024-01-30T13:00:00+01:00,0,0.027,0,0.221,0.059
2024-01-30T14:00:00+01:00,0,0.013,0,0.099,0.351
2024-01-30T15:00:00+01:00,0,0.066,0,0.001,0.181
2024-01-30T16:00:00+01:00,0,0.236,0,0,0.249
2024-01-30T17:00:00+01:00,0,0.531,0,0,0.292
2024-01-30T18:00:00+01:00,0,0.691,0,0,0.406
2024-01-30T19:00:00+01:00,0,2.334,0,0,0.394
2024-01-30T20:00:00+01:00,0,2.101,0,0,0
2024-01-30T21:00:00+01:00,0,0.404,0,0,0.021
2024-01-30T22:00:00+01:00,0,0.266,0,0,0.028
2024-01-30T23:00:00+01:00,0.154,0.001,0,0,0.012
2024-01-31T00:00:00+01:00,0.146,0,0,0,0
2024-01-31T01:00:00+01:00,0.159,0,0,0,0.037
2024-01-31T02:00:00+01:00,0.137,0,0,0,0
2024-01-31T03:00:00+01:00,0.166,0,0,0,0.066
2024-01-31T04:00:00+01:00,0.142,0,0,0,0
2024-01-31T05:00:00+01:00,0.17,0,0,0,0.062
2024-01-31T06:00:00+01:00,0.226,0,0,0,0.016
2024-01-31T07:00:00+01:00,0.002,0.336,0,0,0.049
2024-01-31T08:00:00+01:00,0,0.327,0,0,0.276
2024-01-31T09:00:00+01:00,0,0.11,0,0.003,0.191
2024-01-31T10:00:00+01:00,0,0.026,0,0.034,0.389
2024-01-31T11:00:00+01:00,0,0.086,0,0.083,0.159
2024-01-31T12:00:00+01:00,0,0.011,0,0.203,0.323
2024-01-31T13:00:00+01:00,0,0.011,0,0.154,0.088
2024-01-31T14:00:00+01:00,0,0.017,0,0.089,0.141
2024-01-31T15:00:00+01:00,0,0.018,0,0.148,0.221
2024-01-31T16:00:00+01:00,0,0.185,0,0,0.38
2024-01-31T17:00:00+01:00,0,0.49,0,0,0.192
2024-01-31T18:00:00+01:00,0,0.472,0,0,0.945
2024-01-31T19:00:00+01:00,0,0.461,0,0,0.862
2024-01-31T20:00:00+01:00,0,0.499,0,0,0.786
2024-01-31T21:00:00+01:00,0,0.487,0,0,1.085
2024-01-31T22:00:00+01:00,0,0.299,0,0,0.014
2024-01-31T23:00:00+01:00,0.153,0.001,0,0,0.012
2024-02-01T00:00:00+01:00,0.158,0,0,0,0.039
2024-02-01T01:00:00+01:00,0.155,0,0,0,0.027
2024-02-01T02:00:00+01:00,0.141,0,0,0,0.03
2024-02-01T03:00:00+01:00,0.168,0,0,0,0.061
2024-02-01T04:00:00+01:00,0.138,0,0,0,0
2024-02-01T05:00:00+01:00,0.165,0,0,0,0.045
2024-02-01T06:00:00+01:00,0.178,0,0,0,0.053
2024-02-01T07:00:00+01:00,0.001,0.73,0,0,0.427
2024-02-01T08:00:00+01:00,0,0.587,0,0,0.232
2024-02-01T09:00:00+01:00,0,1.042,0,0.068,0.828
2024-02-01T10:00:00+01:00,0,0.285,0,0.316,0.98
2024-02-01T11:00:00+01:00,0,0.008,0,0.771,0.78
2024-02-01T12:00:00+01:00,0,0.054,0,1.131,0.712
2024-02-01T13:00:00+01:00,0,0.066,0,1.369,0.49
2024-02-01T14:00:00+01:00,0,0.008,0,1.248,0.134
2024-02-01T15:00:00+01:00,0,0.009,0,1.297,0.129
2024-02-01T16:00:00+01:00,0,0.075,0,0.181,0.295
2024-02-01T17:00:00+01:00,0,0.798,0,0,0.353
2024-02-01T18:00:00+01:00,0,1.278,0,0,0.223
2024-02-01T19:00:00+01:00,0,1.522,0,0,0.522
2024-02-01T20:00:00+01:00,0,0.888,0,0,0.391
2024-02-01T21:00:00+01:00,0,1.495,0,0,0.185
2024-02-01T22:00:00+01:00,0,0.51,0,0,0.208
2024-02-01T23:00:00+01:00,0.186,0.001,0,0,0
2024-02-02T00:00:00+01:00,0.215,0,0,0,0.011
2024-02-02T01:00:00+01:00,0.202,0,0,0,0.014
2024-02-02T02:00:00+01:00,0.2,0,0,0,0.048
2024-02-02T03:00:00+01:00,0.15,0,0,0,0.014
2024-02-02T04:00:00+01:00,0.171,0,0,0,0.047
2024-02-02T05:00:00+01:00,0.192,0,0,0,0
2024-02-02T06:00:00+01:00,0.279,0,0,0,0.12
2024-02-02T07:00:00+01:00,0.001,0.351,0,0,0.466
2024-02-02T08:00:00+01:00,0,0.432,0,0,1.363
2024-02-02T09:00:00+01:00,0,0.334,0,0.027,0.784
2024-02-02T10:00:00+01:00,0,0.056,0,0.351,0.448
2024-02-02T11:00:00+01:00,0,0.017,0,0.547,0.683
2024-02-02T12:00:00+01:00,0,0.352,0,0.092,0.306
2024-02-02T13:00:00+01:00,0,0.232,0,0,0.393
2024-02-02T14:00:00+01:00,0,0.194,0,0.005,0.232
2024-02-02T15:00:00+01:00,0,0.203,0,0,0.173
2024-02-02T16:00:00+01:00,0,0.903,0,0,0.442
2024-02-02T17:00:00+01:00,0,0.993,0,0,0.01
2024-02-02T18:00:00+01:00,0,0.293,0,0,0.012
2024-02-02T19:00:00+01:00,0,2.033,0,0,0.269
2024-02-02T20:00:00+01:00,0,0.917,0,0,0
2024-02-02T21:00:00+01:00,0,0.46,0,0,0.067
2024-02-02T22:00:00+01:00,0,0.435,0,0,0.01
2024-02-02T23:00:00+01:00,0.393,0.002,0,0,0.054
2024-02-03T00:00:00+01:00,0.261,0,0,0,0
2024-02-03T01:00:00+01:00,0.217,0,0,0,0.062
2024-02-03T02:00:00+01:00,0.231,0,0,0,0
2024-02-03T03:00:00+01:00,0.212,0,0,0,0.065
2024-02-03T04:00:00+01:00,0.19,0,0,0,0
2024-02-03T05:00:00+01:00,0.22,0,0,0,0.039
2024-02-03T06:00:00+01:00,0.24,0,0,0,0.03
2024-02-03T07:00:00+01:00,0.23,0,0,0,0.038
2024-02-03T08:00:00+01:00,0.613,0,0,0,0.039
2024-02-03T09:00:00+01:00,0.349,0,0.087,0,0.052
2024-02-03T10:00:00+01:00,0.02,0,0.424,0,0.028
2024-02-03T11:00:00+01:00,0.256,0,0.511,0,0.061
2024-02-03T12:00:00+01:00,0.74,0,0.603,0,0.07
2024-02-03T13:00:00+01:00,0.075,0,0.375,0,0.009
2024-02-03T14:00:00+01:00,0.023,0,0.348,0,0.036
2024-02-03T15:00:00+01:00,0.017,0,1.293,0,0.03
2024-02-03T16:00:00+01:00,0.091,0,0.352,0,0.027
2024-02-03T17:00:00+01:00,1.281,0,0,0,0.068
2024-02-03T18:00:00+01:00,0.943,0,0,0,0.739
2024-02-03T19:00:00+01:00,1.268,0,0,0,0
2024-02-03T20:00:00+01:00,0.365,0,0,0,0.013
2024-02-03T21:00:00+01:00,0.333,0,0,0,0.011
2024-02-03T22:00:00+01:00,0.172,0,0,0,0
2024-02-03T23:00:00+01:00,0.17,0,0,0,0.074
2024-02-04T00:00:00+01:00,0.148,0,0,0,0.013
2024-02-04T01:00:00+01:00,0.187,0,0,0,0
2024-02-04T02:00:00+01:00,0.163,0,0,0,0.042
2024-02-04T03:00:00+01:00,0.134,0,0,0,0
2024-02-04T04:00:00+01:00,0.155,0,0,0,0.034
2024-02-04T05:00:00+01:00,0.204,0,0,0,0.029
2024-02-04T06:00:00+01:00,0.158,0,0,0,0.022
2024-02-04T07:00:00+01:00,0.231,0,0,0,0.105
2024-02-04T08:00:00+01:00,0.915,0,0,0,0.422
2024-02-04T09:00:00+01:00,0.427,0,0,0,0.301
2024-02-04T10:00:00+01:00,0.208,0,0,0,0.611
2024-02-04T11:00:00+01:00,0.014,0,0.209,0,0.399
2024-02-04T12:00:00+01:00,0.599,0,0.337,0,0.702
2024-02-04T13:00:00+01:00,0.197,0,0.237,0,0.177
2024-02-04T14:00:00+01:00,0.086,0,0.044,0,0.549
2024-02-04T15:00:00+01:00,0.334,0,0,0,0.179
2024-02-04T16:00:00+01:00,0.387,0,0,0,0.07
2024-02-04T17:00:00+01:00,1.821,0,0,0,0.099
2024-02-04T18:00:00+01:00,0.698,0,0,0,0.029
2024-02-04T19:00:00+01:00,0.737,0,0,0,0.097
2024-02-04T20:00:00+01:00,1.684,0,0,0,0.085
2024-02-04T21:00:00+01:00,0.723,0,0,0,0.078
2024-02-04T22:00:00+01:00,0.304,0,0,0,0.066
2024-02-04T23:00:00+01:00,0.19,0,0,0,0.039
2024-02-05T00:00:00+01:00,0.207,0,0,0,0.145
2024-02-05T01:00:00+01:00,0.256,0,0,0,0.195
2024-02-05T02:00:00+01:00,0.225,0,0,0,0.49
2024-02-05T03:00:00+01:00,0.22,0,0,0,0.432
2024-02-05T04:00:00+01:00,0.221,0,0,0,0.307
2024-02-05T05:00:00+01:00,0.281,0,0,0,0.323
2024-02-05T06:00:00+01:00,0.338,0,0,0,0.576
2024-02-05T07:00:00+01:00,0.001,1.024,0,0,0.152
2024-02-05T08:00:00+01:00,0,1.589,0,0,0.252
2024-02-05T09:00:00+01:00,0,0.123,0,0.027,0.313
2024-02-05T10:00:00+01:00,0,0.009,0,0.349,0.434
2024-02-05T11:00:00+01:00,0,0.01,0,0.405,0.238
2024-02-05T12:00:00+01:00,0,0.033,0,0.801,0.087
2024-02-05T13:00:00+01:00,0,0.012,0,0.492,0.074
2024-02-05T14:00:00+01:00,0,0.026,0,0.462,0.066
2024-02-05T15:00:00+01:00,0,0.041,0,0.204,0.049
2024-02-05T16:00:00+01:00,0,0.191,0,0,0.206
2024-02-05T17:00:00+01:00,0,0.59,0,0,0.247
2024-02-05T18:00:00+01:00,0,1.203,0,0,0.363
2024-02-05T19:00:00+01:00,0,0.923,0,0,0.118
2024-02-05T20:00:00+01:00,0,0.461,0,0,0.111
2024-02-05T21:00:00+01:00,0,0.471,0,0,0.099
2024-02-05T22:00:00+01:00,0,0.349,0,0,0.057
2024-02-05T23:00:00+01:00,0.208,0.002,0,0,0.075
2024-02-06T00:00:00+01:00,0.215,0,0,0,0.215
2024-02-06T01:00:00+01:00,0.227,0,0,0,0.312
2024-02-06T02:00:00+01:00,0.244,0,0,0,0.336
2024-02-06T03:00:00+01:00,0.235,0,0,0,0.604
2024-02-06T04:00:00+01:00,0.207,0,0,0,0.522
2024-02-06T05:00:00+01:00,0.234,0,0,0,0.12
2024-02-06T06:00:00+01:00,0.316,0,0,0,0.319
2024-02-06T07:00:00+01:00,0.001,0.347,0,0,0.202
2024-02-06T08:00:00+01:00,0,0.272,0,0,0.2
2024-02-06T09:00:00+01:00,0,0.035,0,0.247,0.158
2024-02-06T10:00:00+01:00,0,0.035,0,0.499,0.175
2024-02-06T11:00:00+01:00,0,0.038,0,0.406,0.207
2024-02-06T12:00:00+01:00,0,0.049,0,0.299,0.048
2024-02-06T13:00:00+01:00,0,0.042,0,0.419,0.065
2024-02-06T14:00:00+01:00,0,0.035,0,0.131,0.073
2024-02-06T15:00:00+01:00,0,0.014,0,0.122,0.161
2024-02-06T16:00:00+01:00,0,0.188,0,0.004,0.168
